#Creator: pendulumdriveEventBuffer
#Creation time: Wed Apr 20 15:41:28 2016
#Time	Pos
#[s]	[au]
22.404	518
22.454	540
22.504	564
22.555	583
22.605	600
22.655	614
22.705	616
22.755	622
22.805	617
22.856	605
22.906	594
22.956	569
23.006	553
23.056	530
23.108	506
23.158	483
23.208	463
23.258	448
23.308	435
23.358	438
23.409	428
23.459	433
23.509	447
23.559	459
23.609	479
23.659	501
23.710	525
23.760	544
23.810	569
23.860	587
23.910	600
23.961	614
24.012	619
24.062	615
24.112	613
24.162	593
24.212	588
24.263	569
24.313	547
24.363	526
24.413	503
24.463	481
24.514	463
24.564	454
24.614	437
24.664	433
24.714	438
24.764	439
24.815	452
24.866	468
24.916	486
24.966	507
25.016	527
25.066	549
25.117	566
25.167	585
25.217	597
25.267	603
25.317	609
25.368	604
25.418	603
25.468	593
25.518	576
25.568	562
25.618	541
25.669	522
25.719	502
25.770	487
25.820	470
25.870	459
25.920	454
25.971	448
26.021	449
26.071	456
26.121	464
26.171	478
26.222	492
26.272	508
26.322	525
26.372	543
26.422	557
26.472	571
26.523	582
26.573	585
26.623	595
26.674	593
26.724	585
26.774	581
26.825	570
26.875	557
26.925	543
26.975	528
27.025	513
27.076	499
27.126	489
27.176	478
27.226	471
27.276	467
27.326	466
27.377	469
27.427	472
27.477	482
27.527	492
27.578	503
27.629	516
27.679	529
27.729	541
27.779	551
27.829	562
27.879	569
27.930	573
27.980	577
28.030	576
28.080	574
28.130	570
28.180	560
28.231	554
28.281	544
28.331	532
28.381	521
28.431	509
28.483	499
28.533	489
28.583	483
28.633	476
28.683	475
28.733	476
28.784	477
28.834	483
28.884	489
28.934	498
28.984	509
29.034	520
29.085	531
29.135	541
29.185	553
29.235	560
29.285	569
29.336	575
29.387	575
29.437	578
29.487	575
29.537	568
29.587	562
29.638	550
29.688	540
29.738	528
29.788	516
29.838	503
29.888	492
29.939	483
29.989	475
30.039	475
30.089	467
30.139	468
30.190	474
30.240	478
30.291	488
30.341	500
30.391	513
30.441	525
30.492	541
30.542	554
30.592	565
30.642	577
30.692	583
30.742	585
30.793	589
30.843	580
30.893	581
30.943	572
30.993	559
31.044	547
31.094	531
31.144	516
31.195	499
31.245	488
31.295	471
31.346	461
31.396	459
31.446	452
31.496	453
31.546	460
31.597	467
31.647	483
31.697	494
31.747	511
31.797	529
31.847	548
31.898	564
31.948	577
31.998	591
32.048	596
32.099	605
32.149	605
32.200	597
32.250	593
32.300	580
32.350	563
32.400	546
32.451	526
32.501	507
32.551	488
32.601	471
32.651	455
32.701	446
32.752	440
32.802	436
32.852	444
32.902	446
32.953	461
33.003	479
33.054	496
33.104	518
33.154	539
33.204	561
33.254	578
33.305	598
33.355	609
33.405	613
33.455	620
33.505	617
33.555	608
33.606	598
33.656	577
33.706	561
33.756	537
33.806	515
33.858	491
33.908	469
33.958	452
34.008	436
34.058	429
34.108	420
34.159	422
34.209	434
34.259	442
34.309	462
34.359	483
34.409	506
34.460	531
34.510	557
34.560	580
34.610	598
34.660	618
34.710	628
34.762	633
34.812	634
34.862	622
34.912	615
34.962	598
35.013	573
35.063	550
35.113	523
35.163	496
35.213	469
35.263	449
35.314	425
35.364	414
35.414	412
35.464	407
35.514	415
35.565	428
35.615	445
35.666	470
35.716	495
35.766	523
35.816	551
35.867	580
35.917	603
35.967	623
36.017	640
36.067	641
36.117	650
36.168	644
36.218	626
36.268	613
36.318	588
36.368	562
36.419	533
36.469	502
36.519	472
36.570	445
36.620	425
36.670	404
36.721	398
36.771	393
36.821	397
36.871	413
36.921	426
36.971	452
37.022	482
37.072	512
37.122	544
37.172	575
37.222	605
37.273	624
37.323	648
37.373	660
37.423	658
37.474	660
37.524	637
37.575	629
37.625	607
37.675	575
37.725	545
37.775	512
37.826	478
37.876	446
37.926	429
37.976	397
38.026	382
38.076	383
38.127	379
38.177	390
38.227	411
38.277	432
38.327	469
38.378	497
38.429	533
38.479	567
38.529	602
38.579	630
38.629	649
38.680	670
38.730	664
38.780	677
38.830	667
38.880	646
38.930	627
38.981	596
39.031	560
39.081	525
39.131	489
39.181	451
39.231	420
39.283	399
39.333	373
39.383	364
39.433	366
39.483	370
39.534	392
39.584	409
39.634	441
39.684	479
39.734	516
39.784	554
39.835	591
39.885	627
39.935	650
39.985	679
40.035	689
40.085	684
40.136	687
40.187	670
40.237	645
40.287	619
40.337	580
40.388	544
40.438	503
40.488	464
40.538	425
40.588	395
40.638	372
40.689	352
40.739	355
40.789	347
40.839	365
40.889	392
40.939	418
40.990	456
41.040	496
41.091	538
41.141	577
41.191	621
41.242	652
41.292	671
41.342	698
41.392	702
41.442	699
41.492	692
41.543	665
41.593	646
41.643	606
41.693	563
41.743	522
41.794	478
41.844	437
41.894	399
41.944	375
41.995	342
42.045	334
42.096	342
42.146	343
42.196	367
42.246	394
42.296	430
42.346	474
42.397	517
42.447	562
42.497	603
42.547	645
42.597	672
42.648	697
42.698	717
42.748	711
42.798	715
42.849	693
42.899	662
42.950	632
43.000	589
43.050	545
43.100	498
43.150	454
43.200	408
43.251	372
43.301	350
43.351	326
43.401	325
43.451	328
43.502	340
43.552	374
43.602	401
43.652	444
43.702	492
43.753	540
43.804	585
43.854	630
43.904	670
43.954	693
44.004	723
44.054	731
44.105	721
44.155	716
44.205	686
44.255	659
44.305	620
44.356	570
44.406	524
44.456	474
44.506	429
44.556	383
44.606	366
44.658	324
44.708	308
44.758	317
44.808	317
44.858	340
44.909	376
44.959	413
45.009	466
45.059	511
45.109	563
45.159	607
45.210	656
45.260	692
45.310	715
45.360	739
45.410	720
45.460	735
45.511	718
45.562	680
45.612	651
45.662	604
45.712	553
45.763	502
45.813	455
45.863	401
45.913	360
45.963	334
46.013	305
46.064	297
46.114	305
46.164	315
46.214	351
46.264	378
46.314	426
46.365	479
46.415	531
46.466	584
46.516	630
46.566	678
46.617	704
46.667	739
46.717	752
46.767	742
46.817	741
46.867	714
46.918	679
46.968	640
47.018	587
47.068	536
47.118	481
47.168	431
47.219	380
47.269	341
47.319	316
47.370	291
47.420	296
47.471	289
47.521	315
47.571	355
47.621	390
47.671	442
47.721	495
47.772	550
47.822	601
47.872	657
47.922	696
47.972	721
48.022	752
48.073	758
48.123	751
48.173	741
48.223	703
48.274	678
48.325	626
48.375	571
48.425	518
48.475	462
48.525	410
48.575	360
48.626	330
48.676	290
48.726	280
48.776	288
48.826	292
48.877	323
48.927	358
48.977	402
49.027	458
49.077	512
49.127	569
49.179	620
49.229	672
49.279	708
49.329	738
49.379	762
49.429	756
49.480	763
49.530	738
49.580	697
49.630	664
49.680	609
49.731	556
49.781	499
49.831	447
49.881	388
49.931	345
49.981	316
50.032	284
50.083	279
50.133	281
50.183	294
50.233	334
50.283	365
50.334	416
50.384	473
50.434	529
50.484	585
50.534	639
50.585	688
50.635	717
50.685	754
50.735	768
50.785	760
50.835	758
50.886	710
50.936	695
50.987	652
51.037	593
51.087	539
51.138	480
51.188	427
51.238	372
51.288	347
51.338	297
51.388	275
51.439	280
51.489	276
51.539	300
51.589	340
51.639	378
51.689	441
51.740	489
51.790	549
51.840	602
51.891	659
51.941	703
51.992	732
52.042	764
52.092	752
52.142	771
52.192	754
52.242	714
52.293	685
52.343	634
52.393	578
52.443	521
52.493	467
52.543	404
52.594	356
52.644	323
52.694	284
52.744	270
52.795	273
52.846	278
52.896	315
52.946	342
52.996	393
53.046	452
53.096	507
53.147	567
53.197	621
53.247	676
53.297	708
53.347	751
53.397	770
53.448	767
53.498	770
53.548	746
53.598	710
53.648	673
53.700	613
53.750	563
53.800	502
53.850	445
53.900	387
53.950	342
54.001	308
54.051	277
54.101	272
54.151	262
54.201	284
54.251	322
54.302	356
54.352	410
54.402	467
54.452	527
54.502	583
54.553	645
54.604	692
54.654	723
54.704	762
54.754	774
54.804	771
54.855	768
54.905	733
54.955	709
55.005	659
55.055	601
55.106	544
55.156	484
55.206	426
55.256	370
55.306	333
55.356	284
55.407	268
55.458	270
55.508	267
55.558	293
55.608	329
55.658	369
55.709	430
55.759	482
55.809	545
55.859	601
55.909	660
55.960	704
56.010	739
56.060	769
56.110	770
56.160	783
56.210	763
56.261	723
56.311	694
56.362	640
56.412	585
56.462	526
56.512	467
56.563	405
56.613	355
56.663	319
56.713	280
56.763	269
56.814	262
56.864	271
56.914	307
56.964	334
57.014	384
57.064	444
57.115	501
57.165	562
57.215	621
57.266	676
57.316	712
57.366	755
57.417	776
57.467	773
57.517	777
57.567	748
57.617	723
57.668	681
57.718	623
57.768	570
57.818	508
57.868	448
57.918	389
57.969	363
58.019	300
58.069	273
58.119	268
58.170	259
58.221	276
58.271	314
58.321	348
58.371	414
58.421	459
58.471	521
58.522	580
58.572	641
58.622	691
58.672	725
58.722	762
58.772	768
58.823	786
58.873	774
58.923	738
58.973	713
59.023	665
59.075	607
59.125	550
59.175	491
59.225	428
59.275	372
59.325	333
59.376	288
59.426	266
59.476	263
59.526	262
59.576	295
59.626	316
59.677	363
59.727	422
59.777	477
59.827	540
59.877	599
59.928	658
59.979	696
60.029	747
60.079	772
60.129	775
60.179	785
60.230	768
60.280	734
60.330	702
60.380	643
60.430	595
60.480	533
60.531	470
60.581	408
60.631	356
60.681	314
60.731	278
60.782	270
60.832	250
60.883	264
60.933	300
60.983	328
61.033	379
61.084	438
61.134	497
61.184	559
61.234	622
61.284	675
61.334	713
61.385	757
61.435	776
61.485	785
61.535	784
61.585	753
61.636	735
61.686	687
61.736	630
61.787	575
61.837	512
61.887	451
61.938	390
61.988	347
62.038	293
62.088	269
62.138	260
62.189	253
